timestamp,source,book,sport,game_id,gamecode,game_date,game_time,away_team,home_team,spread_line,spread_away_bets_pct,spread_home_bets_pct,spread_away_handle_pct,spread_home_handle_pct,total_line,total_over_bets_pct,total_under_bets_pct,total_over_handle_pct,total_under_handle_pct,ml_away_bets_pct,ml_home_bets_pct,ml_away_handle_pct,ml_home_handle_pct,spread_bets_handle_divergence,total_bets_handle_divergence,sharp_signal_spread,sharp_signal_total,spread_sharp_side,total_sharp_side,scrape_num,d_spread_line,d_spread_away_bets_pct,d_spread_home_bets_pct,d_spread_away_handle_pct,d_spread_home_handle_pct,d_total_line,d_total_over_bets_pct,d_total_under_bets_pct,d_total_over_handle_pct,d_total_under_handle_pct,d_ml_away_bets_pct,d_ml_home_bets_pct
2026-09-22T14:45:23.278100-04:00,vsin_dk,draftkings,cfb,cfb_20260924_liberty_flames_coastal_carolina_chanticleers,20260924CFB01193,Sep 24,,Liberty Flames,Coastal Carolina Chanticleers,-2.5,44.0,56.0,48.0,52.0,50.5,77.0,23.0,5.0,95.0,62.0,38.0,83.0,17.0,4.0,72.0,False,True,away,under,1,,,,,,,,,,,,
2026-09-22T14:45:23.278100-04:00,vsin_dk,draftkings,cfb,cfb_20260925_army_black_nights_temple_owls,20260925CFB00216,Sep 24,,Army Black Nights,Temple Owls,-3.0,54.0,46.0,27.0,73.0,48.5,55.0,45.0,47.0,53.0,56.0,44.0,73.0,27.0,27.0,8.0,True,False,home,under,1,,,,,,,,,,,,
2026-09-22T14:45:23.278100-04:00,vsin_dk,draftkings,cfb,cfb_20260925_navy_midshipmen_uab_blazers,20260925CFB00226,Sep 24,,Navy Midshipmen,UAB Blazers,-7.0,71.0,29.0,57.0,43.0,51.5,78.0,22.0,67.0,33.0,88.0,12.0,30.0,70.0,14.0,11.0,False,False,home,under,1,,,,,,,,,,,,
2026-09-22T14:45:23.278100-04:00,vsin_dk,draftkings,cfb,cfb_20260925_northwestern_wildcats_indiana_hoosiers,20260925CFB00161,Sep 24,,Northwestern Wildcats,Indiana Hoosiers,21.0,29.0,71.0,47.0,53.0,49.5,87.0,13.0,25.0,75.0,3.0,97.0,6.0,94.0,18.0,62.0,True,True,away,under,1,,,,,,,,,,,,
2026-09-22T14:45:23.278100-04:00,vsin_dk,draftkings,cfb,cfb_20260925_clemson_tigers_california_golden_bears,20260925CFB00141,Sep 24,,Clemson Tigers,California Golden Bears,1.5,56.0,44.0,14.0,86.0,50.5,58.0,42.0,5.0,95.0,57.0,43.0,43.0,57.0,42.0,53.0,True,True,home,under,1,,,,,,,,,,,,
2026-09-22T14:45:23.278100-04:00,vsin_dk,draftkings,cfb,cfb_20260926_unlv_rebels_akron_zips,20260926CFB00124,Sep 24,,UNLV Rebels,Akron Zips,-13.5,78.0,22.0,13.0,87.0,52.5,75.0,25.0,0.0,100.0,95.0,5.0,60.0,40.0,65.0,,True,,home,,1,,,,,,,,,,,,
2026-09-22T14:45:23.278100-04:00,vsin_dk,draftkings,cfb,cfb_20260926_colorado_buffaloes_baylor_bears,20260926CFB00133,Sep 24,,Colorado Buffaloes,Baylor Bears,10.0,36.0,64.0,49.0,51.0,55.5,82.0,18.0,13.0,87.0,12.0,88.0,91.0,9.0,13.0,69.0,False,True,away,under,1,,,,,,,,,,,,
2026-09-22T14:45:23.278100-04:00,vsin_dk,draftkings,cfb,cfb_20260926_virginia_tech_hokies_boston_college_eagles,20260926CFB00135,Sep 24,,Virginia Tech Hokies,Boston College Eagles,-14.0,84.0,16.0,96.0,4.0,48.5,57.0,43.0,1.0,99.0,96.0,4.0,80.0,20.0,12.0,56.0,False,True,away,under,1,,,,,,,,,,,,
2026-09-22T14:45:23.278100-04:00,vsin_dk,draftkings,cfb,cfb_20260926_ball_st_cardinals_kent_st_golden_flashes,20260926CFB00166,Sep 24,,Ball ST Cardinals,Kent ST Golden Flashes,3.5,53.0,47.0,100.0,0.0,51.5,67.0,33.0,0.0,100.0,24.0,76.0,96.0,4.0,,,,,,,1,,,,,,,,,,,,
2026-09-22T14:45:23.278100-04:00,vsin_dk,draftkings,cfb,cfb_20260926_wake_forest_demon_deacons_louisville_cardinals,20260926CFB00171,Sep 24,,Wake Forest Demon Deacons,Louisville Cardinals,12.5,24.0,76.0,64.0,36.0,58.5,80.0,20.0,73.0,27.0,4.0,96.0,62.0,38.0,40.0,7.0,True,False,away,under,1,,,,,,,,,,,,
