timestamp,source,book,sport,game_id,gamecode,game_date,game_time,away_team,home_team,spread_line,spread_away_bets_pct,spread_home_bets_pct,spread_away_handle_pct,spread_home_handle_pct,total_line,total_over_bets_pct,total_under_bets_pct,total_over_handle_pct,total_under_handle_pct,ml_away_bets_pct,ml_home_bets_pct,ml_away_handle_pct,ml_home_handle_pct,spread_bets_handle_divergence,total_bets_handle_divergence,sharp_signal_spread,sharp_signal_total,spread_sharp_side,total_sharp_side,scrape_num,d_spread_line,d_spread_away_bets_pct,d_spread_home_bets_pct,d_spread_away_handle_pct,d_spread_home_handle_pct,d_total_line,d_total_over_bets_pct,d_total_under_bets_pct,d_total_over_handle_pct,d_total_under_handle_pct,d_ml_away_bets_pct,d_ml_home_bets_pct
2026-09-20T11:27:15.853791-04:00,vsin_dk,draftkings,cfb,cfb_20260925_army_black_nights_temple_owls,20260925CFB00216,Sep 25,,Army Black Nights,Temple Owls,,0.0,0.0,0.0,0.0,49.5,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1,,,,,,,,,,,,
2026-09-20T11:27:15.853791-04:00,vsin_dk,draftkings,cfb,cfb_20260925_navy_midshipmen_uab_blazers,20260925CFB00226,Sep 25,,Navy Midshipmen,UAB Blazers,-11.5,33.0,67.0,45.0,55.0,53.5,50.0,50.0,2.0,98.0,50.0,50.0,0.0,100.0,12.0,48.0,False,True,away,under,1,,,,,,,,,,,,
2026-09-20T11:27:15.853791-04:00,vsin_dk,draftkings,cfb,cfb_20260925_northwestern_wildcats_indiana_hoosiers,20260925CFB00161,Sep 25,,Northwestern Wildcats,Indiana Hoosiers,23.5,50.0,50.0,90.0,10.0,47.5,100.0,0.0,100.0,0.0,8.0,92.0,40.0,60.0,40.0,,True,,away,,1,,,,,,,,,,,,
2026-09-20T11:27:15.853791-04:00,vsin_dk,draftkings,cfb,cfb_20260925_clemson_tigers_california_golden_bears,20260925CFB00141,Sep 25,,Clemson Tigers,California Golden Bears,-1.5,100.0,0.0,100.0,0.0,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,,,,,,,1,,,,,,,,,,,,
2026-09-20T11:27:15.853791-04:00,vsin_dk,draftkings,cfb,cfb_20260926_virginia_tech_hokies_boston_college_eagles,20260926CFB00135,Sep 25,,Virginia Tech Hokies,Boston College Eagles,-14.0,100.0,0.0,100.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1,,,,,,,,,,,,
2026-09-20T11:27:15.853791-04:00,vsin_dk,draftkings,cfb,cfb_20260926_ball_st_cardinals_kent_st_golden_flashes,20260926CFB00166,Sep 25,,Ball ST Cardinals,Kent ST Golden Flashes,4.5,100.0,0.0,100.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1,,,,,,,,,,,,
2026-09-20T11:27:15.853791-04:00,vsin_dk,draftkings,cfb,cfb_20260926_wake_forest_demon_deacons_louisville_cardinals,20260926CFB00171,Sep 25,,Wake Forest Demon Deacons,Louisville Cardinals,13.5,45.0,55.0,97.0,3.0,58.5,75.0,25.0,18.0,82.0,6.0,94.0,89.0,11.0,52.0,57.0,True,True,away,under,1,,,,,,,,,,,,
2026-09-20T11:27:15.853791-04:00,vsin_dk,draftkings,cfb,cfb_20260926_illinois_fighting_illini_ohio_st_buckeyes,20260926CFB00197,Sep 25,,Illinois Fighting Illini,Ohio ST Buckeyes,27.5,21.0,79.0,1.0,99.0,53.5,88.0,12.0,99.0,1.0,20.0,80.0,47.0,53.0,20.0,11.0,True,False,home,over,1,,,,,,,,,,,,
2026-09-20T11:27:15.853791-04:00,vsin_dk,draftkings,cfb,cfb_20260926_texas_longhorns_tennessee_volunteers,20260926CFB00217,Sep 25,,Texas Longhorns,Tennessee Volunteers,-5.5,83.0,17.0,92.0,8.0,57.5,30.0,70.0,55.0,45.0,95.0,5.0,99.0,1.0,9.0,25.0,False,True,away,over,1,,,,,,,,,,,,
2026-09-20T11:27:15.853791-04:00,vsin_dk,draftkings,cfb,cfb_20260926_san_diego_st_aztecs_toledo_rockets,20260926CFB00222,Sep 25,,San Diego ST Aztecs,Toledo Rockets,-1.5,0.0,100.0,0.0,100.0,48.5,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1,,,,,,,,,,,,
