timestamp,source,book,sport,game_id,gamecode,game_date,game_time,away_team,home_team,spread_line,spread_away_bets_pct,spread_home_bets_pct,spread_away_handle_pct,spread_home_handle_pct,total_line,total_over_bets_pct,total_under_bets_pct,total_over_handle_pct,total_under_handle_pct,ml_away_bets_pct,ml_home_bets_pct,ml_away_handle_pct,ml_home_handle_pct,spread_bets_handle_divergence,total_bets_handle_divergence,sharp_signal_spread,sharp_signal_total,spread_sharp_side,total_sharp_side,scrape_num,d_spread_line,d_spread_away_bets_pct,d_spread_home_bets_pct,d_spread_away_handle_pct,d_spread_home_handle_pct,d_total_line,d_total_over_bets_pct,d_total_under_bets_pct,d_total_over_handle_pct,d_total_under_handle_pct,d_ml_away_bets_pct,d_ml_home_bets_pct
2026-09-26T11:51:49.109637-04:00,vsin_dk,draftkings,cfb,cfb_20260926_unlv_rebels_akron_zips,20260926CFB00124,Sep 26,,UNLV Rebels,Akron Zips,-13.5,69.0,31.0,64.0,36.0,52.5,68.0,32.0,62.0,38.0,96.0,4.0,74.0,26.0,5.0,6.0,False,False,home,under,1,,,,,,,,,,,,
2026-09-26T11:51:49.109637-04:00,vsin_dk,draftkings,cfb,cfb_20260926_colorado_buffaloes_baylor_bears,20260926CFB00133,Sep 26,,Colorado Buffaloes,Baylor Bears,8.5,26.0,74.0,25.0,75.0,54.5,65.0,35.0,69.0,31.0,9.0,91.0,54.0,46.0,1.0,4.0,False,False,home,over,1,,,,,,,,,,,,
2026-09-26T11:51:49.109637-04:00,vsin_dk,draftkings,cfb,cfb_20260926_virginia_tech_hokies_boston_college_eagles,20260926CFB00135,Sep 26,,Virginia Tech Hokies,Boston College Eagles,-14.5,67.0,33.0,54.0,46.0,45.5,64.0,36.0,17.0,83.0,96.0,4.0,70.0,30.0,13.0,47.0,False,True,home,under,1,,,,,,,,,,,,
2026-09-26T11:51:49.109637-04:00,vsin_dk,draftkings,cfb,cfb_20260926_ball_st_cardinals_kent_st_golden_flashes,20260926CFB00166,Sep 26,,Ball ST Cardinals,Kent ST Golden Flashes,2.5,32.0,68.0,50.0,50.0,51.5,75.0,25.0,61.0,39.0,30.0,70.0,37.0,63.0,18.0,14.0,True,False,away,under,1,,,,,,,,,,,,
2026-09-26T11:51:49.109637-04:00,vsin_dk,draftkings,cfb,cfb_20260926_wake_forest_demon_deacons_louisville_cardinals,20260926CFB00171,Sep 26,,Wake Forest Demon Deacons,Louisville Cardinals,11.5,23.0,77.0,52.0,48.0,57.5,82.0,18.0,86.0,14.0,3.0,97.0,34.0,66.0,29.0,4.0,True,False,away,over,1,,,,,,,,,,,,
2026-09-26T11:51:49.109637-04:00,vsin_dk,draftkings,cfb,cfb_20260926_illinois_fighting_illini_ohio_st_buckeyes,20260926CFB00197,Sep 26,,Illinois Fighting Illini,Ohio ST Buckeyes,25.5,20.0,80.0,35.0,65.0,53.5,89.0,11.0,89.0,11.0,3.0,97.0,5.0,95.0,15.0,0.0,True,False,away,,1,,,,,,,,,,,,
2026-09-26T11:51:49.109637-04:00,vsin_dk,draftkings,cfb,cfb_20260926_bucknell_pittsburgh_panthers,20260926CFB00203,Sep 26,,Bucknell,Pittsburgh Panthers,54.5,51.0,49.0,59.0,41.0,63.5,64.0,36.0,74.0,26.0,0.0,0.0,0.0,0.0,8.0,10.0,False,False,away,over,1,,,,,,,,,,,,
2026-09-26T11:51:49.109637-04:00,vsin_dk,draftkings,cfb,cfb_20260926_texas_longhorns_tennessee_volunteers,20260926CFB00217,Sep 26,,Texas Longhorns,Tennessee Volunteers,-5.5,53.0,47.0,43.0,57.0,54.5,69.0,31.0,61.0,39.0,82.0,18.0,72.0,28.0,10.0,8.0,False,False,home,under,1,,,,,,,,,,,,
2026-09-26T11:51:49.109637-04:00,vsin_dk,draftkings,cfb,cfb_20260926_sam_houston_st_bearkats_texas_tech_red_raiders,20260926CFB00220,Sep 26,,Sam Houston ST Bearkats,Texas Tech Red Raiders,34.5,21.0,79.0,37.0,63.0,55.5,84.0,16.0,81.0,19.0,0.0,0.0,0.0,0.0,16.0,3.0,True,False,away,under,1,,,,,,,,,,,,
2026-09-26T11:51:49.109637-04:00,vsin_dk,draftkings,cfb,cfb_20260926_san_diego_st_aztecs_toledo_rockets,20260926CFB00222,Sep 26,,San Diego ST Aztecs,Toledo Rockets,2.5,26.0,74.0,32.0,68.0,50.5,71.0,29.0,47.0,53.0,27.0,73.0,15.0,85.0,6.0,24.0,False,True,away,under,1,,,,,,,,,,,,
2026-09-26T11:51:49.109637-04:00,vsin_dk,draftkings,cfb,cfb_20260926_colorado_st_rams_texassan_antonio_roadrunners,20260926CFB01398,Sep 26,,Colorado ST Rams,Texas-San Antonio Roadrunners,14.5,58.0,42.0,53.0,47.0,56.5,65.0,35.0,93.0,7.0,6.0,94.0,47.0,53.0,5.0,28.0,False,True,home,over,1,,,,,,,,,,,,
2026-09-26T11:51:49.109637-04:00,vsin_dk,draftkings,cfb,cfb_20260926_s_alabama_jaguars_kentucky_wildcats,20260926CFB00167,Sep 26,,S Alabama Jaguars,Kentucky Wildcats,20.5,18.0,82.0,37.0,63.0,53.5,76.0,24.0,90.0,10.0,2.0,98.0,4.0,96.0,19.0,14.0,True,False,away,over,1,,,,,,,,,,,,
2026-09-26T11:51:49.109637-04:00,vsin_dk,draftkings,cfb,cfb_20260926_lindenwood_e_michigan_eagles,20260926CFB00148,Sep 26,,Lindenwood,E Michigan Eagles,23.5,20.0,80.0,5.0,95.0,53.5,75.0,25.0,93.0,7.0,3.0,97.0,15.0,85.0,15.0,18.0,True,True,home,over,1,,,,,,,,,,,,
2026-09-26T11:51:49.109637-04:00,vsin_dk,draftkings,cfb,cfb_20260926_ucla_bruins_maryland_terrapins,20260926CFB00174,Sep 26,,UCLA Bruins,Maryland Terrapins,-2.5,70.0,30.0,50.0,50.0,55.5,62.0,38.0,80.0,20.0,67.0,33.0,63.0,37.0,20.0,18.0,True,True,home,over,1,,,,,,,,,,,,
2026-09-26T11:51:49.109637-04:00,vsin_dk,draftkings,cfb,cfb_20260926_notre_dame_fighting_irish_purdue_boilermakers,20260926CFB00204,Sep 26,,Notre Dame Fighting Irish,Purdue Boilermakers,-27.5,77.0,23.0,78.0,22.0,57.5,76.0,24.0,88.0,12.0,96.0,4.0,76.0,24.0,1.0,12.0,False,False,away,over,1,,,,,,,,,,,,
2026-09-26T11:51:49.109637-04:00,vsin_dk,draftkings,cfb,cfb_20260926_n_illinois_huskies_georgia_st_panthers,20260926CFB01312,Sep 26,,N Illinois Huskies,Georgia ST Panthers,10.5,29.0,71.0,39.0,61.0,56.5,59.0,41.0,91.0,9.0,4.0,96.0,12.0,88.0,10.0,32.0,False,True,away,over,1,,,,,,,,,,,,
2026-09-26T11:51:49.109637-04:00,vsin_dk,draftkings,cfb,cfb_20260926_c_arkansas_florida_st_seminoles,20260926CFB00153,Sep 26,,C Arkansas,Florida ST Seminoles,46.5,24.0,76.0,34.0,66.0,62.5,54.0,46.0,52.0,48.0,0.0,0.0,0.0,0.0,10.0,2.0,False,False,away,under,1,,,,,,,,,,,,
2026-09-26T11:51:49.109637-04:00,vsin_dk,draftkings,cfb,cfb_20260926_hawaii_rainbow_warriors_wyoming_cowboys,20260926CFB00241,Sep 26,,Hawaii Rainbow Warriors,Wyoming Cowboys,-2.5,58.0,42.0,65.0,35.0,43.5,76.0,24.0,65.0,35.0,53.0,47.0,57.0,43.0,7.0,11.0,False,False,away,under,1,,,,,,,,,,,,
2026-09-26T11:51:49.109637-04:00,vsin_dk,draftkings,cfb,cfb_20260926_robert_morris_buffalo_bulls,20260926CFB00138,Sep 26,,Robert Morris,Buffalo Bulls,28.5,37.0,63.0,64.0,36.0,46.5,90.0,10.0,68.0,32.0,4.0,96.0,83.0,17.0,27.0,22.0,True,True,away,under,1,,,,,,,,,,,,
2026-09-26T11:51:49.109637-04:00,vsin_dk,draftkings,cfb,cfb_20260926_tcu_horned_frogs_ucf_knights,20260926CFB00139,Sep 26,,TCU horned Frogs,UCF Knights,-3.0,69.0,31.0,62.0,38.0,48.5,80.0,20.0,76.0,24.0,60.0,40.0,28.0,72.0,7.0,4.0,False,False,home,under,1,,,,,,,,,,,,
2026-09-26T11:51:49.109637-04:00,vsin_dk,draftkings,cfb,cfb_20260926_william_mary_duke_blue_devils,20260926CFB00147,Sep 26,,William & Mary,Duke Blue Devils,43.5,25.0,75.0,38.0,62.0,62.5,66.0,34.0,75.0,25.0,0.0,0.0,0.0,0.0,13.0,9.0,False,False,away,over,1,,,,,,,,,,,,
2026-09-26T11:51:49.109637-04:00,vsin_dk,draftkings,cfb,cfb_20260926_ole_miss_rebels_florida_gators,20260926CFB00151,Sep 26,,Ole Miss Rebels,Florida Gators,3.5,75.0,25.0,52.0,48.0,58.5,85.0,15.0,90.0,10.0,72.0,28.0,62.0,38.0,23.0,5.0,True,False,home,over,1,,,,,,,,,,,,
2026-09-26T11:51:49.109637-04:00,vsin_dk,draftkings,cfb,cfb_20260926_oklahoma_sooners_georgia_bulldogs,20260926CFB00155,Sep 26,,Oklahoma Sooners,Georgia Bulldogs,13.5,13.0,87.0,26.0,74.0,43.5,68.0,32.0,29.0,71.0,2.0,98.0,4.0,96.0,13.0,39.0,False,True,away,under,1,,,,,,,,,,,,
